,Alpha,Alpha,Alpha,Beta,Beta,Beta
,da,ap,ap type,da,ap,ap type
set 1,0.47873031839440183,0.2252173913043478,0.35095290341672614,0.7358331891085117,0.615658362989324,0.6746300001693643
set 2,0.32457890398619826,0.07000424268137473,0.19745625817601942,0.6659649794675937,0.5353535353535358,0.6010715797088096
set 3,0.4424112220645643,0.10145306977353064,0.25961564457054975,0.7258191920573851,0.5762758620689656,0.6440830453585202
set 4,0.5188960820633552,0.29392472278619397,0.40371271941957265,0.7596263940518174,0.6426553672316384,0.7001094335300755
set 5,0.5850367947669622,0.2946698970321018,0.44009742559453824,0.7892591655588306,0.6563392660953635,0.7215474532493783
mean,0.46993066425509633,0.19705386471550979,0.3303669902354812,0.7353005840488277,0.6052564787477654,0.6682883024032296
